Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk,ParentCorpID
Salmon_Diesel,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2010,0,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2020,0,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2010,0,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2020,0,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2010,0,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2020,0,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2010,0,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2020,0,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2010,0,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2020,0,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2010,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2020,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2010,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2020,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2030,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2040,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2050,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2060,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2070,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2080,0,2
Salmon_Diesel,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2090,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2010,0,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2020,0,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2010,0,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2020,0,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2030,2.0195,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2040,1.3336,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2050,0.2833,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2060,3.8665,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2070,7.537,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2080,13.3894,2
Salmon_Diesel,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2090,19.3729,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2010,5,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2020,0,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2030,5,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2040,40,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2050,20,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2060,40,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2070,60,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2080,50,2
Salmon_Diesel,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2090,20,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2010,0,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2020,0,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2030,1.52985,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2040,1.7341,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2050,1.02465,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2060,2.55605,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2070,4.37805,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2080,8.8853,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Increased pricing of GHG emissions ,RCP8.5,2090,12.48,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2010,0,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2020,0,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Transition Risk,Policy and Legal,Exposure to litigation ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2010,0,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2020,0,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Transition Risk,Technology,Costs to transition to lower emissions technology ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2010,0,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2020,0,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Transition Risk,Market,Increased stakeholder concern or negative stakeholder feedback ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2010,0,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2020,0,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Transition Risk,Reputation,Increased cost of raw materials ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2010,0,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2020,0,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Physical Risk,Acute,Increased severity of extreme weather events such as cyclones and floods ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2010,0,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2020,0,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Physical Risk,Acute,Changes in precipitation patterns and extreme variability in weather patterns ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2010,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2020,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Physical Risk,Chronic,Rising mean temperatures ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2010,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2020,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2030,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2040,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2050,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2060,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2070,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2080,0,2
Shoshone_Falls,  Physical Risk,Chronic,Rising sea levels ,RCP8.5,2090,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2010,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2020,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Energy Efficiency ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2010,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2020,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Water Efficiency ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2010,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2020,0,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Opportunity,Resource Efficiency,Materials Efficiency ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2010,0,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2020,0,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Opportunity,Energy Source,Use of lower-emission sources of energy ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2010,0,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2020,0,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2030,3.0597,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2040,3.4682,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2050,2.0493,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2060,5.1121,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2070,8.7561,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2080,17.7706,2
Shoshone_Falls,  Opportunity,Resilience,Participation in renewable energy programs and adoption of energy efficiency measures ,RCP8.5,2090,24.9599,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2010,40,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2020,0,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2030,5,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2040,40,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2050,40,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2060,30,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2070,40,2
Shoshone_Falls,  Physical Risk,Chronic,Increased frequency of severe droughts ,RCP8.5,2080,50,2
